candidate_id,family,rule,leverage,lookback,threshold_bps,symbol,source_id,source_name,global_candidate_id,trigger_window,trend_window,trigger_threshold_bps,trend_threshold_bps,hold_bars,volume_z
event_range_range_reversal_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,20.0,960.0,50.0,150.0,32.0,
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,20.0,320.0,50.0,50.0,8.0,2.5
event_range_range_reversal_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,960.0,50.0,150.0,8.0,
event_trend_trend_pullback_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,5.0,960.0,50.0,150.0,8.0,
event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,80.0,960.0,100.0,50.0,8.0,
event_trend_trend_pullback_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,320.0,50.0,50.0,8.0,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,5.0,960.0,50.0,50.0,8.0,2.5
event_range_range_reversal_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,20.0,320.0,100.0,150.0,8.0,
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,80.0,320.0,100.0,150.0,8.0,
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,80.0,320.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,20.0,960.0,50.0,50.0,8.0,1.5
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,20.0,320.0,50.0,50.0,8.0,1.5
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,80.0,960.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,5.0,960.0,50.0,50.0,8.0,1.5
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,960.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,5.0,320.0,50.0,50.0,8.0,1.5
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,5.0,320.0,50.0,150.0,8.0,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,20.0,960.0,100.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,5.0,320.0,50.0,150.0,8.0,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,320.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars32,event_volume,volume_trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars32,20.0,960.0,50.0,50.0,32.0,1.5
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,80.0,320.0,50.0,50.0,8.0,
event_trend_trend_pullback_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,960.0,50.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,960.0,50.0,50.0,8.0,
event_range_range_reversal_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,5.0,320.0,50.0,150.0,32.0,
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,80.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,80.0,320.0,50.0,50.0,32.0,
event_trend_trend_pullback_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,80.0,960.0,50.0,50.0,8.0,
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,80.0,320.0,50.0,150.0,32.0,
event_range_range_reversal_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,20.0,320.0,50.0,150.0,32.0,
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,80.0,960.0,50.0,50.0,8.0,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,960.0,50.0,150.0,8.0,
event_range_range_reversal_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,5.0,960.0,50.0,150.0,32.0,
event_range_range_reversal_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,5.0,960.0,50.0,150.0,8.0,
event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,80.0,960.0,50.0,50.0,8.0,
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,960.0,50.0,50.0,8.0,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_range,range_reversal,4.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,960.0,50.0,50.0,8.0,
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,5.0,960.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z2p5_hold_bars8,20.0,960.0,50.0,150.0,8.0,2.5
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,20.0,960.0,50.0,50.0,32.0,
event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,80.0,960.0,100.0,150.0,8.0,
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,80.0,960.0,50.0,50.0,32.0,
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,20.0,320.0,50.0,50.0,32.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,20.0,960.0,50.0,50.0,8.0,2.5
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,80.0,960.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars8,20.0,960.0,50.0,150.0,8.0,1.5
event_range_range_reversal_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,320.0,50.0,150.0,8.0,
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,80.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,20.0,960.0,50.0,150.0,32.0,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,960.0,50.0,50.0,8.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,20.0,320.0,50.0,50.0,8.0,2.5
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,80.0,320.0,50.0,150.0,8.0,
event_range_range_reversal_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,960.0,50.0,150.0,8.0,
event_trend_trend_pullback_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,5.0,960.0,50.0,150.0,8.0,
event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_range,range_reversal,4.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,80.0,960.0,100.0,50.0,8.0,
event_trend_trend_pullback_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,320.0,50.0,50.0,8.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,5.0,960.0,50.0,50.0,8.0,2.5
event_range_range_reversal_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,4.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,20.0,320.0,100.0,150.0,8.0,
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,5.0,960.0,50.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,80.0,320.0,100.0,150.0,8.0,
event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,4.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,80.0,320.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,20.0,960.0,50.0,50.0,8.0,1.5
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,20.0,320.0,50.0,50.0,8.0,1.5
event_trend_trend_pullback_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars8,20.0,320.0,50.0,50.0,8.0,
event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,80.0,960.0,50.0,150.0,8.0,
event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z1p5_hold_bars8,5.0,960.0,50.0,50.0,8.0,1.5
event_trend_trend_pullback_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,,,,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,20.0,960.0,50.0,150.0,8.0,
